project,article,granularity,timestamp,access,agent,views,date,title
en.wikipedia,Twinkling_Watermelon,daily,2024032200,all-access,user,1898,2024-03-22,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032300,all-access,user,1994,2024-03-23,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032400,all-access,user,2121,2024-03-24,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032500,all-access,user,1892,2024-03-25,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032600,all-access,user,1835,2024-03-26,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032700,all-access,user,1729,2024-03-27,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032800,all-access,user,1804,2024-03-28,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024032900,all-access,user,1823,2024-03-29,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024033000,all-access,user,2115,2024-03-30,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024033100,all-access,user,2280,2024-03-31,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040100,all-access,user,2205,2024-04-01,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040200,all-access,user,2151,2024-04-02,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040300,all-access,user,2224,2024-04-03,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040400,all-access,user,2273,2024-04-04,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040500,all-access,user,2280,2024-04-05,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040600,all-access,user,2823,2024-04-06,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040700,all-access,user,4070,2024-04-07,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040800,all-access,user,3891,2024-04-08,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024040900,all-access,user,3495,2024-04-09,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041000,all-access,user,3023,2024-04-10,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041100,all-access,user,2832,2024-04-11,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041200,all-access,user,2866,2024-04-12,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041300,all-access,user,2794,2024-04-13,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041400,all-access,user,2722,2024-04-14,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041500,all-access,user,2666,2024-04-15,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041600,all-access,user,2630,2024-04-16,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041700,all-access,user,2560,2024-04-17,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041800,all-access,user,2584,2024-04-18,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024041900,all-access,user,2532,2024-04-19,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042000,all-access,user,2594,2024-04-20,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042100,all-access,user,2458,2024-04-21,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042200,all-access,user,2334,2024-04-22,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042300,all-access,user,2338,2024-04-23,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042400,all-access,user,2315,2024-04-24,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042500,all-access,user,2302,2024-04-25,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042600,all-access,user,2352,2024-04-26,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042700,all-access,user,2184,2024-04-27,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042800,all-access,user,2171,2024-04-28,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024042900,all-access,user,2192,2024-04-29,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024043000,all-access,user,2181,2024-04-30,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050100,all-access,user,2233,2024-05-01,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050200,all-access,user,2093,2024-05-02,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050300,all-access,user,2173,2024-05-03,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050400,all-access,user,2371,2024-05-04,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050500,all-access,user,2434,2024-05-05,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050600,all-access,user,2247,2024-05-06,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050700,all-access,user,2136,2024-05-07,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050800,all-access,user,1951,2024-05-08,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024050900,all-access,user,1925,2024-05-09,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051000,all-access,user,1817,2024-05-10,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051100,all-access,user,1800,2024-05-11,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051200,all-access,user,1922,2024-05-12,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051300,all-access,user,1722,2024-05-13,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051400,all-access,user,1743,2024-05-14,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051500,all-access,user,1786,2024-05-15,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051600,all-access,user,1675,2024-05-16,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051700,all-access,user,1672,2024-05-17,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051800,all-access,user,1802,2024-05-18,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024051900,all-access,user,1828,2024-05-19,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052000,all-access,user,1684,2024-05-20,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052100,all-access,user,1633,2024-05-21,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052200,all-access,user,1654,2024-05-22,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052300,all-access,user,1599,2024-05-23,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052400,all-access,user,1636,2024-05-24,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052500,all-access,user,1691,2024-05-25,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052600,all-access,user,1787,2024-05-26,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052700,all-access,user,1843,2024-05-27,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052800,all-access,user,1935,2024-05-28,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024052900,all-access,user,2113,2024-05-29,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024053000,all-access,user,2088,2024-05-30,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024053100,all-access,user,2033,2024-05-31,Twinkling Watermelon
en.wikipedia,Twinkling_Watermelon,daily,2024060100,all-access,user,1919,2024-06-01,Twinkling Watermelon
en.wikipedia,My_Demon,daily,2023011800,all-access,user,6,2023-01-18,My Demon
en.wikipedia,My_Demon,daily,2023011900,all-access,user,1,2023-01-19,My Demon
en.wikipedia,My_Demon,daily,2023012300,all-access,user,1,2023-01-23,My Demon
en.wikipedia,My_Demon,daily,2023020600,all-access,user,2,2023-02-06,My Demon
en.wikipedia,My_Demon,daily,2023021400,all-access,user,2,2023-02-14,My Demon
en.wikipedia,My_Demon,daily,2023021600,all-access,user,0,2023-02-16,My Demon
en.wikipedia,My_Demon,daily,2023022400,all-access,user,0,2023-02-24,My Demon
en.wikipedia,My_Demon,daily,2023030100,all-access,user,2,2023-03-01,My Demon
en.wikipedia,My_Demon,daily,2023030200,all-access,user,1,2023-03-02,My Demon
en.wikipedia,My_Demon,daily,2023030300,all-access,user,0,2023-03-03,My Demon
en.wikipedia,My_Demon,daily,2023030400,all-access,user,0,2023-03-04,My Demon
en.wikipedia,My_Demon,daily,2023031100,all-access,user,1,2023-03-11,My Demon
en.wikipedia,My_Demon,daily,2023031500,all-access,user,6,2023-03-15,My Demon
en.wikipedia,My_Demon,daily,2023031800,all-access,user,2,2023-03-18,My Demon
en.wikipedia,My_Demon,daily,2023032600,all-access,user,0,2023-03-26,My Demon
en.wikipedia,My_Demon,daily,2023033000,all-access,user,2,2023-03-30,My Demon
en.wikipedia,My_Demon,daily,2023040200,all-access,user,1,2023-04-02,My Demon
en.wikipedia,My_Demon,daily,2023040500,all-access,user,0,2023-04-05,My Demon
en.wikipedia,My_Demon,daily,2023040700,all-access,user,2,2023-04-07,My Demon
en.wikipedia,My_Demon,daily,2023040800,all-access,user,1,2023-04-08,My Demon
en.wikipedia,My_Demon,daily,2023041000,all-access,user,9,2023-04-10,My Demon
en.wikipedia,My_Demon,daily,2023041100,all-access,user,8,2023-04-11,My Demon
en.wikipedia,My_Demon,daily,2023041200,all-access,user,4,2023-04-12,My Demon
en.wikipedia,My_Demon,daily,2023041300,all-access,user,3,2023-04-13,My Demon
en.wikipedia,My_Demon,daily,2023041400,all-access,user,3,2023-04-14,My Demon
en.wikipedia,My_Demon,daily,2023041500,all-access,user,1,2023-04-15,My Demon
en.wikipedia,My_Demon,daily,2023041600,all-access,user,1,2023-04-16,My Demon
en.wikipedia,My_Demon,daily,2023041700,all-access,user,1,2023-04-17,My Demon
en.wikipedia,My_Demon,daily,2023041800,all-access,user,1,2023-04-18,My Demon
en.wikipedia,My_Demon,daily,2023041900,all-access,user,2,2023-04-19,My Demon
en.wikipedia,My_Demon,daily,2023042000,all-access,user,1,2023-04-20,My Demon
en.wikipedia,My_Demon,daily,2023042100,all-access,user,2,2023-04-21,My Demon
en.wikipedia,My_Demon,daily,2023042200,all-access,user,0,2023-04-22,My Demon
en.wikipedia,My_Demon,daily,2023042300,all-access,user,0,2023-04-23,My Demon
en.wikipedia,My_Demon,daily,2023042400,all-access,user,0,2023-04-24,My Demon
en.wikipedia,My_Demon,daily,2023082200,all-access,user,0,2023-08-22,My Demon
en.wikipedia,My_Demon,daily,2023093000,all-access,user,198,2023-09-30,My Demon
en.wikipedia,My_Demon,daily,2023100100,all-access,user,343,2023-10-01,My Demon
en.wikipedia,My_Demon,daily,2023100200,all-access,user,322,2023-10-02,My Demon
en.wikipedia,My_Demon,daily,2023100300,all-access,user,305,2023-10-03,My Demon
en.wikipedia,My_Demon,daily,2023100400,all-access,user,301,2023-10-04,My Demon
en.wikipedia,My_Demon,daily,2023100500,all-access,user,313,2023-10-05,My Demon
en.wikipedia,My_Demon,daily,2023100600,all-access,user,284,2023-10-06,My Demon
en.wikipedia,My_Demon,daily,2023100700,all-access,user,274,2023-10-07,My Demon
en.wikipedia,My_Demon,daily,2023100800,all-access,user,281,2023-10-08,My Demon
en.wikipedia,My_Demon,daily,2023100900,all-access,user,315,2023-10-09,My Demon
en.wikipedia,My_Demon,daily,2023101000,all-access,user,319,2023-10-10,My Demon
en.wikipedia,My_Demon,daily,2023101100,all-access,user,595,2023-10-11,My Demon
en.wikipedia,My_Demon,daily,2023101200,all-access,user,1482,2023-10-12,My Demon
en.wikipedia,My_Demon,daily,2023101300,all-access,user,4613,2023-10-13,My Demon
en.wikipedia,My_Demon,daily,2023101400,all-access,user,3464,2023-10-14,My Demon
en.wikipedia,My_Demon,daily,2023101500,all-access,user,2233,2023-10-15,My Demon
en.wikipedia,My_Demon,daily,2023101600,all-access,user,1669,2023-10-16,My Demon
en.wikipedia,My_Demon,daily,2023101700,all-access,user,1720,2023-10-17,My Demon
en.wikipedia,My_Demon,daily,2023101800,all-access,user,1411,2023-10-18,My Demon
en.wikipedia,My_Demon,daily,2023101900,all-access,user,1291,2023-10-19,My Demon
en.wikipedia,My_Demon,daily,2023102000,all-access,user,1160,2023-10-20,My Demon
en.wikipedia,My_Demon,daily,2023102100,all-access,user,978,2023-10-21,My Demon
en.wikipedia,My_Demon,daily,2023102200,all-access,user,1071,2023-10-22,My Demon
en.wikipedia,My_Demon,daily,2023102300,all-access,user,920,2023-10-23,My Demon
en.wikipedia,My_Demon,daily,2023102400,all-access,user,920,2023-10-24,My Demon
en.wikipedia,My_Demon,daily,2023102500,all-access,user,1164,2023-10-25,My Demon
en.wikipedia,My_Demon,daily,2023102600,all-access,user,1419,2023-10-26,My Demon
en.wikipedia,My_Demon,daily,2023102700,all-access,user,3229,2023-10-27,My Demon
en.wikipedia,My_Demon,daily,2023102800,all-access,user,3004,2023-10-28,My Demon
en.wikipedia,My_Demon,daily,2023102900,all-access,user,2045,2023-10-29,My Demon
en.wikipedia,My_Demon,daily,2023103000,all-access,user,2917,2023-10-30,My Demon
en.wikipedia,My_Demon,daily,2023103100,all-access,user,2739,2023-10-31,My Demon
en.wikipedia,My_Demon,daily,2023110100,all-access,user,2387,2023-11-01,My Demon
en.wikipedia,My_Demon,daily,2023110200,all-access,user,1685,2023-11-02,My Demon
en.wikipedia,My_Demon,daily,2023110300,all-access,user,2162,2023-11-03,My Demon
en.wikipedia,My_Demon,daily,2023110400,all-access,user,1693,2023-11-04,My Demon
en.wikipedia,My_Demon,daily,2023110500,all-access,user,1521,2023-11-05,My Demon
en.wikipedia,My_Demon,daily,2023110600,all-access,user,1626,2023-11-06,My Demon
en.wikipedia,My_Demon,daily,2023110700,all-access,user,1550,2023-11-07,My Demon
en.wikipedia,My_Demon,daily,2023110800,all-access,user,1516,2023-11-08,My Demon
en.wikipedia,My_Demon,daily,2023110900,all-access,user,1675,2023-11-09,My Demon
en.wikipedia,My_Demon,daily,2023111000,all-access,user,4105,2023-11-10,My Demon
en.wikipedia,My_Demon,daily,2023111100,all-access,user,4352,2023-11-11,My Demon
en.wikipedia,My_Demon,daily,2023111200,all-access,user,4493,2023-11-12,My Demon
en.wikipedia,My_Demon,daily,2023111300,all-access,user,3445,2023-11-13,My Demon
en.wikipedia,My_Demon,daily,2023111400,all-access,user,3123,2023-11-14,My Demon
en.wikipedia,My_Demon,daily,2023111500,all-access,user,3361,2023-11-15,My Demon
en.wikipedia,My_Demon,daily,2023111600,all-access,user,3556,2023-11-16,My Demon
en.wikipedia,My_Demon,daily,2023111700,all-access,user,3029,2023-11-17,My Demon
en.wikipedia,My_Demon,daily,2023111800,all-access,user,3684,2023-11-18,My Demon
en.wikipedia,My_Demon,daily,2023111900,all-access,user,3301,2023-11-19,My Demon
en.wikipedia,My_Demon,daily,2023112000,all-access,user,3203,2023-11-20,My Demon
en.wikipedia,My_Demon,daily,2023112100,all-access,user,3225,2023-11-21,My Demon
en.wikipedia,My_Demon,daily,2023112200,all-access,user,3550,2023-11-22,My Demon
en.wikipedia,My_Demon,daily,2023112300,all-access,user,4206,2023-11-23,My Demon
en.wikipedia,My_Demon,daily,2023112400,all-access,user,19996,2023-11-24,My Demon
en.wikipedia,My_Demon,daily,2023112500,all-access,user,41336,2023-11-25,My Demon
en.wikipedia,My_Demon,daily,2023112600,all-access,user,38466,2023-11-26,My Demon
en.wikipedia,My_Demon,daily,2023112700,all-access,user,27657,2023-11-27,My Demon
en.wikipedia,My_Demon,daily,2023112800,all-access,user,22302,2023-11-28,My Demon
en.wikipedia,My_Demon,daily,2023112900,all-access,user,17804,2023-11-29,My Demon
en.wikipedia,My_Demon,daily,2023113000,all-access,user,17676,2023-11-30,My Demon
en.wikipedia,My_Demon,daily,2023120100,all-access,user,20643,2023-12-01,My Demon
en.wikipedia,My_Demon,daily,2023120200,all-access,user,29130,2023-12-02,My Demon
en.wikipedia,My_Demon,daily,2023120300,all-access,user,31966,2023-12-03,My Demon
en.wikipedia,My_Demon,daily,2023120400,all-access,user,24628,2023-12-04,My Demon
en.wikipedia,My_Demon,daily,2023120500,all-access,user,20353,2023-12-05,My Demon
en.wikipedia,My_Demon,daily,2023120600,all-access,user,13050,2023-12-06,My Demon
en.wikipedia,My_Demon,daily,2023120700,all-access,user,15744,2023-12-07,My Demon
en.wikipedia,My_Demon,daily,2023120800,all-access,user,23116,2023-12-08,My Demon
en.wikipedia,My_Demon,daily,2023120900,all-access,user,36996,2023-12-09,My Demon
en.wikipedia,My_Demon,daily,2023121000,all-access,user,37485,2023-12-10,My Demon
en.wikipedia,My_Demon,daily,2023121100,all-access,user,28174,2023-12-11,My Demon
en.wikipedia,My_Demon,daily,2023121200,all-access,user,22800,2023-12-12,My Demon
en.wikipedia,My_Demon,daily,2023121300,all-access,user,20309,2023-12-13,My Demon
en.wikipedia,My_Demon,daily,2023121400,all-access,user,19476,2023-12-14,My Demon
en.wikipedia,My_Demon,daily,2023121500,all-access,user,25558,2023-12-15,My Demon
en.wikipedia,My_Demon,daily,2023121600,all-access,user,37230,2023-12-16,My Demon
en.wikipedia,My_Demon,daily,2023121700,all-access,user,35628,2023-12-17,My Demon
en.wikipedia,My_Demon,daily,2023121800,all-access,user,27065,2023-12-18,My Demon
en.wikipedia,My_Demon,daily,2023121900,all-access,user,22082,2023-12-19,My Demon
en.wikipedia,My_Demon,daily,2023122000,all-access,user,19696,2023-12-20,My Demon
en.wikipedia,My_Demon,daily,2023122100,all-access,user,19454,2023-12-21,My Demon
en.wikipedia,My_Demon,daily,2023122200,all-access,user,25241,2023-12-22,My Demon
en.wikipedia,My_Demon,daily,2023122300,all-access,user,33478,2023-12-23,My Demon
en.wikipedia,My_Demon,daily,2023122400,all-access,user,31540,2023-12-24,My Demon
en.wikipedia,My_Demon,daily,2023122500,all-access,user,23170,2023-12-25,My Demon
en.wikipedia,My_Demon,daily,2023122600,all-access,user,22543,2023-12-26,My Demon
en.wikipedia,My_Demon,daily,2023122700,all-access,user,22541,2023-12-27,My Demon
en.wikipedia,My_Demon,daily,2023122800,all-access,user,22007,2023-12-28,My Demon
en.wikipedia,My_Demon,daily,2023122900,all-access,user,27286,2023-12-29,My Demon
en.wikipedia,My_Demon,daily,2023123000,all-access,user,26635,2023-12-30,My Demon
en.wikipedia,My_Demon,daily,2023123100,all-access,user,19315,2023-12-31,My Demon
en.wikipedia,My_Demon,daily,2024010100,all-access,user,19309,2024-01-01,My Demon
en.wikipedia,My_Demon,daily,2024010200,all-access,user,19396,2024-01-02,My Demon
en.wikipedia,My_Demon,daily,2024010300,all-access,user,18005,2024-01-03,My Demon
en.wikipedia,My_Demon,daily,2024010400,all-access,user,17522,2024-01-04,My Demon
en.wikipedia,My_Demon,daily,2024010500,all-access,user,23352,2024-01-05,My Demon
en.wikipedia,My_Demon,daily,2024010600,all-access,user,28242,2024-01-06,My Demon
en.wikipedia,My_Demon,daily,2024010700,all-access,user,28140,2024-01-07,My Demon
en.wikipedia,My_Demon,daily,2024010800,all-access,user,19000,2024-01-08,My Demon
en.wikipedia,My_Demon,daily,2024010900,all-access,user,17631,2024-01-09,My Demon
en.wikipedia,My_Demon,daily,2024011000,all-access,user,15666,2024-01-10,My Demon
en.wikipedia,My_Demon,daily,2024011100,all-access,user,15327,2024-01-11,My Demon
